new_scores,new_rank,original_rank,prediction,original_score,exp_length,facts,exp,new_score,new_ranks
[8.979810809250921e-05],2.0,1,"(4870, 8, 7567)",0.023995403200387955,6,"[({(4870, 2, 888), (4870, 3, 4876)}, 0.0006945668530233824, 'baseline'), ({(4870, 2, 888), (4870, 3, 4879)}, 0.0006775898882280558, 'baseline'), ({(4870, 3, 1101), (4870, 3, 4876), (4870, 3, 88), (4870, 3, 4879)}, 0.0005380187310356743, 'baseline'), ({(4870, 2, 888), (4870, 3, 88), (4870, 3, 4876), (4870, 3, 4879)}, 0.00029272459393143497, 'baseline'), ({(4870, 3, 4876)}, 0.00025624299997337467, 'baseline'), ({(4870, 2, 888), (4870, 3, 88), (4870, 3, 4879)}, 9.62796735139833e-05, 'baseline'), ({(4870, 2, 888), (4870, 3, 4879), (4870, 3, 4876), (4870, 3, 41)}, -8.22351899713112e-05, 'baseline'), ({(4870, 2, 888), (4870, 3, 88), (4870, 3, 4876)}, -0.00011840770065391216, 'baseline'), ({(4870, 3, 4879)}, -0.00021241371397379507, 'baseline'), ({(4870, 2, 888)}, -0.00024662712977194137, 'baseline')]","[(4870, 2, 888), (15938, 3, 4876), (4870, 3, 4876), (22449, 8, 7567), (22449, 2, 888), (15938, 8, 7567)]",8.979810809250921e-05,[2]
[0.999639630317688],1.0,1,"(6213, 10, 7830)",2.007188548702743e-08,9,"[({(6213, 4, 485), (6213, 2, 266), (6213, 2, 31)}, 0.0038292468281191667, 'baseline'), ({(6213, 4, 485), (6213, 3, 1839), (6213, 2, 30)}, 0.0038276423862745415, 'baseline'), ({(6213, 4, 485), (6213, 3, 1839), (6213, 3, 75)}, 0.0038230623579279784, 'baseline'), ({(6213, 4, 485), (6213, 3, 1839), (6213, 2, 729)}, 0.003822381558638824, 'baseline'), ({(6213, 4, 485), (6213, 2, 30), (6213, 3, 20)}, 0.003822311942022078, 'baseline'), ({(6213, 4, 485), (6213, 3, 38), (6213, 3, 651)}, 0.0038105300282680337, 'baseline'), ({(6213, 3, 1838), (6213, 3, 1964), (6213, 2, 729), (6213, 3, 20)}, 0.003808594732936241, 'baseline'), ({(6213, 4, 485), (6213, 2, 31), (6213, 3, 1112)}, 0.0038058103011789487, 'baseline'), ({(6213, 4, 485), (6213, 3, 1838), (6213, 2, 31)}, 0.0037950318914812932, 'baseline'), ({(6213, 3, 651), (6213, 3, 1839), (6213, 2, 729)}, 0.003786405019481677, 'baseline')]","[(6213, 4, 485), (6213, 2, 266), (6213, 2, 31), (18264, 4, 485), (16427, 2, 266), (23722, 10, 7830), (18264, 10, 7830), (16427, 10, 7830), (23722, 2, 31)]",0.999639630317688,[1]
[0.9997296929359436],1.0,1,"(7499, 10, 7830)",8.690136610312038e-09,11,"[({(7499, 8, 7427), (7499, 4, 485), (7499, 2, 30), (7499, 2, 7501)}, 6.454251402185094e-06, 'baseline'), ({(7499, 8, 7427), (7499, 3, 7507), (7499, 4, 485), (7499, 1, 264)}, 6.4541931945925864e-06, 'baseline'), ({(7499, 8, 7427), (7499, 4, 485), (7499, 1, 264), (7499, 2, 31)}, 6.447732144295718e-06, 'baseline'), ({(7499, 8, 7427), (7499, 4, 485), (7499, 1, 264), (7499, 3, 7510)}, 6.422877473010912e-06, 'baseline'), ({(7499, 8, 7427), (7499, 4, 485), (7499, 2, 1538), (7499, 1, 264)}, 6.413506039630468e-06, 'baseline'), ({(7499, 8, 7427), (7499, 4, 485), (7499, 3, 748), (7499, 1, 264)}, 6.394064680954504e-06, 'baseline'), ({(7499, 8, 7427), (7499, 4, 485), (7499, 2, 31)}, 6.346625437309347e-06, 'baseline'), ({(7499, 8, 7427), (7499, 4, 485), (7499, 1, 264)}, 6.316473868786937e-06, 'baseline'), ({(7499, 8, 7427), (7499, 3, 5329), (7499, 4, 485), (7499, 1, 264)}, 6.3103038568563986e-06, 'baseline'), ({(7499, 8, 7427), (7499, 2, 7502), (7499, 4, 485), (7499, 3, 7509)}, 6.302911483929106e-06, 'baseline')]","[(18264, 10, 7830), (25794, 10, 7830), (7499, 8, 7427), (7499, 4, 485), (23758, 10, 7830), (7499, 2, 7501), (23758, 2, 7501), (18264, 4, 485), (25794, 8, 7427), (7499, 2, 30), (25794, 2, 30)]",0.9997296929359436,[1]
[1.842682104324922e-05],3.0,1,"(5930, 8, 7427)",0.00019900716142728925,3,"[({(5930, 3, 392)}, 0.0007516236977351057, 'baseline'), ({(5930, 3, 1960)}, 0.000735956405141307, 'baseline'), ({(5930, 3, 1155)}, 0.0007351450484461372, 'baseline'), ({(5930, 3, 237)}, 0.0006869829759782197, 'baseline'), ({(5930, 3, 38)}, 0.0006756124573451675, 'baseline'), ({(5930, 3, 4017)}, 0.0004955939581289755, 'baseline'), ({(5930, 2, 2270)}, 0.0004663452471123675, 'baseline'), ({(5930, 3, 2488)}, 0.0002607981569695616, 'baseline'), ({(5930, 3, 5933)}, 0.00021571166633752554, 'baseline'), ({(5930, 3, 51)}, -8.752842004148732e-05, 'baseline'), ({(5930, 3, 386)}, -0.00032596731644710786, 'baseline'), ({(5930, 3, 5939)}, -0.0007815990532289706, 'baseline'), ({(5930, 3, 1030)}, -0.0007869889670430568, 'baseline'), ({(5930, 3, 17)}, -0.0008680313908027641, 'baseline'), ({(5930, 3, 1143)}, -0.0009485213101709796, 'baseline'), ({(5930, 3, 1957)}, -0.0010871992356269082, 'baseline'), ({(5930, 3, 5945)}, -0.0015884561314760174, 'baseline'), ({(5930, 3, 914)}, -0.002019052428014044, 'baseline'), ({(5930, 3, 816)}, -0.0035374223474317268, 'baseline'), ({(5930, 2, 30)}, -0.0037361465201811283, 'baseline')]","[(20395, 8, 7427), (5930, 3, 392), (20395, 3, 392)]",1.842682104324922e-05,[3]
[0.9998822212219238],1.0,1,"(6983, 10, 7830)",8.622164315852388e-09,9,"[({(6983, 1, 1054), (6983, 3, 6991), (6983, 2, 30)}, 0.00023792289512082176, 'baseline'), ({(6983, 1, 1054), (6983, 3, 6992)}, 0.00023771445348402513, 'baseline'), ({(6983, 1, 1054), (6983, 3, 892), (6983, 2, 30)}, 0.00023750758345417812, 'baseline'), ({(6983, 1, 1054), (6983, 3, 20), (6983, 2, 30), (6983, 3, 6992)}, 0.00023746718733695784, 'baseline'), ({(6983, 1, 1054), (6983, 3, 6991), (6983, 2, 30), (6983, 3, 892)}, 0.0002372666619423733, 'baseline'), ({(6983, 1, 1054), (6983, 3, 38), (6983, 3, 78), (6983, 2, 31)}, 0.00023629709692090075, 'baseline'), ({(6983, 1, 1054), (6983, 3, 6992), (6983, 3, 460), (6983, 2, 31)}, 0.00023618999482339308, 'baseline'), ({(6983, 1, 1054), (6983, 3, 20)}, 0.00023578114420739913, 'baseline'), ({(6983, 1, 1054), (6983, 3, 20), (6983, 3, 6991), (6983, 3, 6992)}, 0.00023551280688680987, 'baseline'), ({(6983, 1, 1054), (6983, 2, 31), (6983, 3, 1296)}, 0.0002354804434268805, 'baseline')]","[(25794, 10, 7830), (20123, 1, 1054), (6983, 3, 6991), (6983, 2, 30), (6983, 1, 1054), (24173, 10, 7830), (24173, 3, 6991), (20123, 10, 7830), (25794, 2, 30)]",0.9998822212219238,[1]
[0.9994831085205078],1.0,1,"(6300, 10, 7830)",9.566154979268049e-09,12,"[({(6300, 4, 207), (6300, 3, 1825), (6300, 2, 68), (6300, 3, 460)}, 2.7058308175611584e-05, 'baseline'), ({(6300, 2, 266), (6300, 1, 168), (6300, 4, 207), (6300, 2, 68)}, 2.7055339584965593e-05, 'baseline'), ({(6300, 2, 30), (6300, 4, 207), (6300, 2, 68)}, 2.7052836655556364e-05, 'baseline'), ({(6300, 1, 168), (6300, 4, 207), (6300, 3, 7), (6300, 3, 1825)}, 2.704951881884014e-05, 'baseline'), ({(6300, 2, 266), (6300, 1, 168), (6300, 4, 207), (6300, 3, 10)}, 2.70226268796516e-05, 'baseline'), ({(6300, 1, 168), (6300, 3, 10), (6300, 4, 207), (6300, 3, 1180)}, 2.7020589611537175e-05, 'baseline'), ({(6300, 2, 30), (6300, 1, 168), (6300, 4, 207), (6300, 2, 68)}, 2.7008074964322394e-05, 'baseline'), ({(6300, 2, 266), (6300, 1, 168), (6300, 4, 207), (6300, 3, 460)}, 2.7003127313203114e-05, 'baseline'), ({(6300, 1, 168), (6300, 4, 207), (6300, 3, 1825), (6300, 3, 460)}, 2.700126466794113e-05, 'baseline'), ({(6300, 2, 30), (6300, 1, 168), (6300, 3, 1825), (6300, 2, 68)}, 2.6994454371606244e-05, 'baseline')]","[(24904, 2, 68), (25629, 3, 460), (22027, 3, 1825), (6300, 2, 68), (20345, 10, 7830), (24904, 10, 7830), (6300, 3, 460), (25629, 10, 7830), (20345, 4, 207), (6300, 4, 207), (6300, 3, 1825), (22027, 10, 7830)]",0.9994831085205078,[1]
[6.769031188014196e-06],3.0,1,"(7335, 8, 7410)",0.003208134090527892,3,"[({(7335, 3, 40)}, 0.003765669164857883, 'baseline'), ({(7335, 3, 40), (7335, 3, 390)}, 0.003573209950111303, 'baseline'), ({(7335, 4, 66), (7335, 3, 2013), (7335, 3, 40)}, 0.003534286713611885, 'baseline'), ({(7335, 3, 4017)}, 0.003533180997433244, 'baseline'), ({(7335, 3, 2013)}, 0.0035116560286983615, 'baseline'), ({(7335, 4, 66)}, 0.0034900025378702213, 'baseline'), ({(7335, 3, 88)}, 0.003348885975118495, 'baseline'), ({(7335, 4, 66), (7335, 3, 2013), (7335, 3, 40), (7335, 3, 4017)}, 0.0033379476191187567, 'baseline'), ({(7335, 3, 40), (7335, 3, 391), (7335, 3, 88), (7335, 3, 2013)}, 0.00329111279160559, 'baseline'), ({(7335, 3, 40), (7335, 3, 391), (7335, 3, 88), (7335, 3, 4017)}, 0.003107662962415155, 'baseline')]","[(7335, 3, 40), (24904, 3, 40), (24904, 8, 7410)]",6.769031188014196e-06,[3]
[5.343921202438651e-06],4.0,1,"(7058, 8, 7410)",0.0042869639582931995,9,"[({(7058, 3, 2832), (7058, 1, 65), (7058, 3, 427)}, 0.09246551530484874, 'baseline'), ({(7058, 3, 2832)}, 0.09222182914955977, 'baseline'), ({(7058, 1, 65), (7058, 3, 427)}, 0.09215591388419224, 'baseline'), ({(7058, 2, 68), (7058, 1, 65)}, 0.09151042535823835, 'baseline'), ({(7058, 3, 427)}, 0.09096692038749501, 'baseline'), ({(7058, 3, 2832), (7058, 2, 68)}, 0.09059199972589149, 'baseline'), ({(7058, 3, 2832), (7058, 3, 427)}, 0.08854470683561923, 'baseline'), ({(7058, 3, 2832), (7058, 1, 65)}, 0.08618410216038619, 'baseline'), ({(7058, 3, 39), (7058, 1, 65)}, 0.0858162669860328, 'baseline'), ({(7058, 1, 65)}, 0.0789262233531198, 'baseline')]","[(16617, 1, 65), (7058, 1, 65), (14691, 8, 7410), (16617, 8, 7410), (7058, 3, 2832), (20123, 3, 427), (7058, 3, 427), (14691, 3, 2832), (20123, 8, 7410)]",5.343921202438651e-06,[4]
[3.607080998335732e-06],3.0,1,"(5897, 8, 7410)",0.0011432610917836428,3,"[({(5897, 2, 132)}, 0.04997330438740491, 'baseline'), ({(5897, 3, 427), (5897, 2, 132), (5897, 3, 479)}, 0.049186742860940554, 'baseline'), ({(5897, 3, 9)}, 0.04862154551845177, 'baseline'), ({(5897, 2, 132), (5897, 3, 40), (5897, 3, 138)}, 0.04771849787365663, 'baseline'), ({(5897, 3, 9), (5897, 2, 132), (5897, 3, 3674), (5897, 3, 138)}, 0.03409885892500057, 'baseline'), ({(5897, 3, 9), (5897, 2, 132), (5897, 3, 40), (5897, 3, 138)}, 0.03355635235880968, 'baseline'), ({(5897, 3, 138)}, 0.03276321569220799, 'baseline'), ({(5897, 3, 40)}, 0.03128028193658963, 'baseline'), ({(5897, 3, 9), (5897, 3, 427), (5897, 2, 132), (5897, 3, 40)}, 0.03049937354785742, 'baseline'), ({(5897, 3, 9), (5897, 2, 132), (5897, 3, 479), (5897, 3, 138)}, 0.02871709591237675, 'baseline')]","[(20123, 2, 132), (5897, 2, 132), (20123, 8, 7410)]",3.607080998335732e-06,[3]
[0.18803860247135162],1.0,1,"(6083, 9, 8418)",0.0004672103968914598,3,"[({(6083, 1, 6071)}, 0.009625030608959265, 'baseline'), ({(6083, 2, 69)}, 0.009620423365945548, 'baseline'), ({(6083, 2, 68)}, 0.009522552567769176, 'baseline'), ({(6083, 3, 3329)}, 0.009488044249659718, 'baseline'), ({(6083, 3, 34)}, 0.00909765712026538, 'baseline'), ({(6083, 3, 35)}, 0.009092043108110069, 'baseline'), ({(6083, 2, 28)}, 0.00867848185353087, 'baseline'), ({(6083, 3, 1630)}, 0.008590817386721825, 'baseline'), ({(6083, 3, 10)}, 0.007115913965434033, 'baseline'), ({(6083, 3, 55)}, 0.006564741909219548, 'baseline'), ({(6083, 3, 6)}, 0.006128886644182952, 'baseline'), ({(6083, 3, 220)}, 0.006127799373076175, 'baseline'), ({(6083, 3, 651)}, 0.005748988083877103, 'baseline'), ({(6083, 3, 46)}, 0.005142140601030791, 'baseline'), ({(6083, 3, 504)}, 0.0038053658258709044, 'baseline'), ({(6083, 3, 47)}, 0.00335732005606079, 'baseline'), ({(6083, 3, 74)}, 0.0029897582399950663, 'baseline'), ({(6083, 3, 40)}, 0.002955194512803463, 'baseline'), ({(6083, 3, 279)}, 0.0020914459188914603, 'baseline'), ({(6083, 4, 66)}, 0.00011590770428311176, 'baseline')]","[(6083, 1, 6071), (18264, 9, 8418), (18264, 1, 6071)]",0.18803860247135162,[1]
[0.9990781545639038],1.0,1,"(7065, 10, 7830)",1.0907464265130784e-08,6,"[({(7065, 3, 243), (7065, 5, 7066)}, 0.00785044015218321, 'baseline'), ({(7065, 3, 915), (7065, 3, 39)}, 0.007758910238353934, 'baseline'), ({(7065, 5, 7066), (7065, 3, 39)}, 0.0077320252881663025, 'baseline'), ({(7065, 3, 2586), (7065, 3, 1855), (7065, 3, 219)}, 0.007725789175492727, 'baseline'), ({(7065, 2, 68), (7065, 5, 7066), (7065, 3, 1321)}, 0.007712019075080098, 'baseline'), ({(7065, 2, 68), (7065, 5, 7066), (7065, 3, 219)}, 0.007620559933588232, 'baseline'), ({(7065, 3, 1855)}, 0.007620465868642401, 'baseline'), ({(7065, 3, 7068), (7065, 5, 7066)}, 0.00738912254911613, 'baseline'), ({(7065, 3, 113), (7065, 2, 2584)}, 0.007352513682333687, 'baseline'), ({(7065, 3, 738), (7065, 3, 750)}, 0.007322043133354921, 'baseline')]","[(7065, 5, 7066), (11208, 10, 7830), (7065, 3, 243), (25103, 5, 7066), (11208, 3, 243), (25103, 10, 7830)]",0.9990781545639038,[1]
[0.003123489674180746],1.0,1,"(7289, 11, 7956)",3.7333531508920714e-05,9,"[({(7289, 3, 2192), (7289, 1, 2467), (7289, 3, 75)}, 0.21692044610418304, 'baseline'), ({(7289, 3, 2192), (7289, 1, 2467), (7289, 3, 276), (7289, 2, 27)}, 0.21331747942840756, 'baseline'), ({(7289, 1, 2467)}, 0.21063853372466887, 'baseline'), ({(7289, 1, 2467), (7289, 3, 276), (7289, 2, 27)}, 0.20702160467335343, 'baseline'), ({(7289, 1, 2467), (7289, 3, 41)}, 0.20270575151990824, 'baseline'), ({(7289, 3, 2192), (7289, 1, 2467), (7289, 3, 39), (7289, 2, 27)}, 0.1997100966028323, 'baseline'), ({(7289, 1, 2467), (7289, 2, 27)}, 0.19659219248463272, 'baseline'), ({(7289, 3, 276)}, 0.19491813646262873, 'baseline'), ({(7289, 1, 2467), (7289, 3, 276), (7289, 3, 41)}, 0.18653259738323885, 'baseline'), ({(7289, 3, 2192), (7289, 1, 2467), (7289, 3, 39), (7289, 3, 41)}, 0.18298805815424254, 'baseline')]","[(11901, 1, 2467), (18381, 3, 2192), (7289, 1, 2467), (11901, 11, 7956), (18381, 11, 7956), (7289, 3, 75), (18547, 3, 75), (18547, 11, 7956), (7289, 3, 2192)]",0.003123489674180746,[1]
[2.0490799215622246e-05],2.0,1,"(6966, 11, 8038)",5.255751602817327e-06,6,"[({(6966, 3, 2281), (6966, 3, 748)}, 7.046224754716541e-05, 'baseline'), ({(6966, 3, 2281), (6966, 3, 297), (6966, 3, 10)}, 6.9049955068818e-05, 'baseline'), ({(6966, 3, 748), (6966, 2, 68)}, 6.118330610319302e-05, 'baseline'), ({(6966, 3, 2281), (6966, 3, 185), (6966, 3, 748)}, 5.225337779713016e-05, 'baseline'), ({(6966, 3, 7), (6966, 3, 2281), (6966, 3, 297), (6966, 2, 68)}, 4.8336235045730586e-05, 'baseline'), ({(6966, 3, 2281), (6966, 2, 68)}, 4.787278564934583e-05, 'baseline'), ({(6966, 3, 2281)}, 4.429930092861723e-05, 'baseline'), ({(6966, 2, 68)}, 4.381146252209883e-05, 'baseline'), ({(6966, 3, 2281), (6966, 3, 748), (6966, 3, 297), (6966, 2, 68)}, 3.016448741016165e-06, 'baseline'), ({(6966, 3, 10), (6966, 2, 68)}, -2.742267983884893e-06, 'baseline')]","[(6966, 3, 2281), (20357, 11, 8038), (22399, 3, 2281), (22399, 11, 8038), (20357, 3, 748), (6966, 3, 748)]",2.0490799215622246e-05,[2]
[0.9994194507598877],1.0,1,"(7751, 10, 7830)",3.855851460343729e-08,11,"[({(7751, 3, 177), (7751, 8, 7427), (7751, 3, 39), (7751, 4, 66)}, 0.0022933485139528123, 'baseline'), ({(7751, 3, 177), (7751, 3, 2754), (7751, 8, 7427), (7751, 4, 66)}, 0.002288984097809829, 'baseline'), ({(7751, 3, 177), (7751, 8, 7427), (7751, 3, 40), (7751, 4, 66)}, 0.0022832375971854964, 'baseline'), ({(7751, 3, 9), (7751, 3, 460), (7751, 3, 2754), (7751, 4, 66)}, 0.0022831540108755933, 'baseline'), ({(7751, 3, 391), (7751, 8, 7427), (7751, 4, 66)}, 0.002280407071366309, 'baseline'), ({(7751, 3, 2754), (7751, 8, 7427), (7751, 4, 66)}, 0.0022801730762652024, 'baseline'), ({(7751, 8, 7427), (7751, 3, 6), (7751, 4, 66)}, 0.002280038267147308, 'baseline'), ({(7751, 3, 177), (7751, 8, 7427), (7751, 4, 66), (7751, 3, 396)}, 0.0022779374335217513, 'baseline'), ({(7751, 3, 396), (7751, 8, 7427), (7751, 4, 66)}, 0.0022772615252867777, 'baseline'), ({(7751, 3, 9), (7751, 3, 460), (7751, 8, 7427), (7751, 4, 66)}, 0.002276474789522209, 'baseline')]","[(16427, 3, 177), (25794, 10, 7830), (7751, 3, 39), (7751, 3, 177), (23722, 3, 39), (7751, 4, 66), (23722, 10, 7830), (25794, 8, 7427), (16427, 10, 7830), (7751, 8, 7427), (25794, 4, 66)]",0.9994194507598877,[1]
[0.01661187782883644],1.0,1,"(4952, 11, 7956)",8.646970672998577e-05,6,"[({(4952, 1, 941), (4952, 3, 4955)}, 0.6303287589220022, 'baseline'), ({(4952, 2, 30), (4952, 1, 941), (4952, 3, 880), (4952, 3, 38)}, 0.5097849199292886, 'baseline'), ({(4952, 1, 941), (4952, 3, 38)}, 0.42715976846407555, 'baseline'), ({(4952, 3, 53), (4952, 1, 941)}, 0.4151138484869994, 'baseline'), ({(4952, 2, 31), (4952, 3, 880), (4952, 3, 38), (4952, 1, 941)}, 0.3732972559322688, 'baseline'), ({(4952, 1, 941), (4952, 3, 176), (4952, 3, 880), (4952, 3, 38)}, 0.347650032743364, 'baseline'), ({(4952, 2, 31), (4952, 1, 941), (4952, 3, 38)}, 0.33422170221085484, 'baseline'), ({(4952, 1, 941), (4952, 3, 706), (4952, 3, 38)}, 0.32228634885031915, 'baseline'), ({(4952, 2, 31), (4952, 3, 38)}, 0.29793850696784685, 'baseline'), ({(4952, 3, 38)}, 0.292750816664453, 'baseline')]","[(24307, 1, 941), (24307, 11, 7956), (23034, 3, 4955), (4952, 3, 4955), (23034, 11, 7956), (4952, 1, 941)]",0.01661187782883644,[1]
[0.0008105066954158247],2.0,1,"(4777, 11, 7956)",6.771103926439537e-06,9,"[({(4777, 1, 1054), (4777, 4, 169), (4777, 3, 346)}, 0.14437824037481595, 'baseline'), ({(4777, 1, 1054), (4777, 3, 434), (4777, 3, 4782), (4777, 4, 169)}, 0.1443694635904823, 'baseline'), ({(4777, 1, 1054), (4777, 3, 434), (4777, 4, 169)}, 0.14431118516008903, 'baseline'), ({(4777, 1, 1054), (4777, 3, 4782), (4777, 4, 169), (4777, 3, 346)}, 0.14407051652531927, 'baseline'), ({(4777, 3, 4780), (4777, 1, 1054), (4777, 3, 434), (4777, 4, 169)}, 0.1438022955878489, 'baseline'), ({(4777, 1, 1054), (4777, 4, 169)}, 0.1435602411530967, 'baseline'), ({(4777, 1, 1054), (4777, 3, 434), (4777, 4, 169), (4777, 3, 346)}, 0.14333307295864017, 'baseline'), ({(4777, 1, 1054), (4777, 2, 132), (4777, 3, 434), (4777, 4, 169)}, 0.14291597451129395, 'baseline'), ({(4777, 1, 1054), (4777, 3, 434), (4777, 3, 237), (4777, 3, 4782)}, 0.14275170409881843, 'baseline'), ({(4777, 3, 4785), (4777, 1, 1054), (4777, 2, 132), (4777, 3, 434)}, 0.1425123765559122, 'baseline')]","[(24656, 4, 169), (4777, 3, 346), (22419, 11, 7956), (4777, 4, 169), (10101, 11, 7956), (24656, 11, 7956), (22419, 3, 346), (4777, 1, 1054), (10101, 1, 1054)]",0.0008105066954158247,[2]
[0.9997465014457703],1.0,1,"(4912, 10, 7830)",4.383919005590542e-08,12,"[({(4912, 3, 504), (4912, 3, 4), (4912, 3, 748), (4912, 4, 66)}, 0.0001457659061534226, 'baseline'), ({(4912, 3, 2044), (4912, 4, 66), (4912, 3, 748), (4912, 3, 40)}, 0.0001455664284985354, 'baseline'), ({(4912, 3, 2966), (4912, 3, 4), (4912, 3, 10), (4912, 4, 66)}, 0.00014542661369632977, 'baseline'), ({(4912, 2, 2271), (4912, 4, 66), (4912, 3, 748), (4912, 3, 3090)}, 0.0001454089767749304, 'baseline'), ({(4912, 3, 3090), (4912, 3, 436), (4912, 4, 66), (4912, 3, 7)}, 0.0001452613039384229, 'baseline'), ({(4912, 3, 1020), (4912, 4, 66), (4912, 3, 40)}, 0.00014521758998480274, 'baseline'), ({(4912, 2, 2271), (4912, 3, 504), (4912, 4, 66), (4912, 3, 3090)}, 0.0001451300456624026, 'baseline'), ({(4912, 3, 2966), (4912, 3, 2044), (4912, 3, 504), (4912, 4, 66)}, 0.0001450631650596958, 'baseline'), ({(4912, 2, 2271), (4912, 3, 4), (4912, 4, 66), (4912, 3, 738)}, 0.00014503330452950207, 'baseline'), ({(4912, 2, 2271), (4912, 3, 436), (4912, 4, 66), (4912, 3, 1019)}, 0.00014502684347896818, 'baseline')]","[(24725, 3, 748), (4912, 3, 4), (20412, 3, 4), (20412, 10, 7830), (25794, 10, 7830), (23254, 10, 7830), (23254, 3, 504), (24725, 10, 7830), (4912, 3, 504), (4912, 3, 748), (4912, 4, 66), (25794, 4, 66)]",0.9997465014457703,[1]
[8.246765048625093e-08],5.0,1,"(7392, 8, 7409)",4.9305614084005356e-05,3,"[({(7392, 3, 33)}, 0.21264268033078965, 'baseline'), ({(7392, 3, 10), (7392, 3, 33)}, 0.20437815354584213, 'baseline'), ({(7392, 1, 2467)}, 0.20122003127617588, 'baseline'), ({(7392, 1, 2467), (7392, 3, 33), (7392, 3, 2550)}, 0.19997906255353623, 'baseline'), ({(7392, 3, 10), (7392, 3, 33), (7392, 3, 1407), (7392, 1, 2467)}, 0.1950542287594034, 'baseline'), ({(7392, 3, 1407)}, 0.19199455839389995, 'baseline'), ({(7392, 1, 2467), (7392, 3, 91)}, 0.18514635723936493, 'baseline'), ({(7392, 3, 2550)}, 0.18081198192935163, 'baseline'), ({(7392, 1, 2467), (7392, 3, 1407), (7392, 3, 2550)}, 0.1681569472310475, 'baseline'), ({(7392, 3, 1407), (7392, 3, 91)}, 0.16716318878968692, 'baseline')]","[(7392, 3, 33), (15638, 3, 33), (15638, 8, 7409)]",8.246765048625093e-08,[5]
[6.995454100433562e-07],4.0,1,"(7289, 8, 7410)",0.0023090641479939222,3,"[({(7289, 3, 2192)}, 0.05454357992677975, 'baseline'), ({(7289, 3, 41)}, 0.05454257410740464, 'baseline'), ({(7289, 3, 39)}, 0.054536807320868234, 'baseline'), ({(7289, 3, 33)}, 0.05453219541846642, 'baseline'), ({(7289, 3, 100)}, 0.05452819072442976, 'baseline'), ({(7289, 3, 146)}, 0.05452599280005805, 'baseline'), ({(7289, 3, 2561)}, 0.05434346103405471, 'baseline'), ({(7289, 3, 203)}, 0.05417647119716889, 'baseline'), ({(7289, 3, 75)}, 0.05393741187567324, 'baseline'), ({(7289, 3, 78)}, 0.05388331321205446, 'baseline'), ({(7289, 3, 99)}, 0.053366343447294816, 'baseline'), ({(7289, 3, 276)}, 0.0517636080830865, 'baseline'), ({(7289, 3, 2555)}, 0.05070289877007935, 'baseline'), ({(7289, 3, 9)}, 0.04891266953347883, 'baseline'), ({(7289, 2, 27)}, 0.04833879597737653, 'baseline'), ({(7289, 2, 31)}, 0.04290587357107644, 'baseline'), ({(7289, 2, 30)}, 0.028820761454531846, 'baseline'), ({(7289, 3, 1112)}, 0.026447542885681605, 'baseline'), ({(7289, 3, 277)}, 0.009296595088834812, 'baseline'), ({(7289, 1, 2467)}, 0.004990066348505055, 'baseline')]","[(21794, 8, 7410), (7289, 3, 2192), (21794, 3, 2192)]",6.995454100433562e-07,[4]
[3.1052327358338516e-06],3.0,1,"(6383, 8, 7427)",0.0007060354109853506,3,"[({(6383, 3, 476)}, 4.161859092362125e-06, 'baseline'), ({(6383, 3, 2417)}, -2.793326306086151e-05, 'baseline'), ({(6383, 3, 3058)}, -2.893041850014569e-05, 'baseline'), ({(6383, 3, 7)}, -9.846814247992711e-05, 'baseline'), ({(6383, 2, 728)}, -0.00010958021780908398, 'baseline'), ({(6383, 2, 68)}, -0.00016806413256731308, 'baseline'), ({(6383, 3, 2539)}, -0.00023430485881702106, 'baseline'), ({(6383, 3, 303)}, -0.00024303664836254214, 'baseline'), ({(6383, 3, 748)}, -0.00025721911978908213, 'baseline'), ({(6383, 3, 733)}, -0.00041305471130926745, 'baseline'), ({(6383, 3, 6389)}, -0.0005226362851457738, 'baseline'), ({(6383, 3, 6386)}, -0.0007269226687005996, 'baseline'), ({(6383, 3, 2542)}, -0.0008890892967702866, 'baseline'), ({(6383, 3, 751)}, -0.0009568976855156173, 'baseline'), ({(6383, 3, 1526)}, -0.001129498755804914, 'baseline'), ({(6383, 3, 730)}, -0.001536060880985988, 'baseline'), ({(6383, 3, 10)}, -0.0020444447313854447, 'baseline'), ({(6383, 3, 56)}, -0.0034312759899848334, 'baseline'), ({(6383, 3, 220)}, -0.004629959870196267, 'baseline'), ({(6383, 3, 40)}, -0.021678463597391312, 'baseline')]","[(6383, 3, 476), (24904, 8, 7427), (24904, 3, 476)]",3.1052327358338516e-06,[3]
